Cliente;Ativo Selecionado;Período;Tempo total ligado;Tempo em movimento;Tempo ocioso;Tempo desligado;Odômetro (Km);Custo (Km/L);Custo (L/H);Deslocamentos
JANDAIA;TFN-5D23;01/09/2025 00:00:00 - 30/09/2025 23:59:59;93:38:30;80:49:08;12:49:22;441:09:13;2999,31;$ 0,00;$ 0,00;162
Cliente;Período;Ativo;Placa;Período;Status;Tempo total ligado;Tempo em movimento;Tempo ocioso;Tempo desligado;Odômetro (Km);Origem;Destino;Custo (Km/L);Custo (L/H);Ponto de referência;Motorista
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;05/09/2025 11:17:59 - 05/09/2025 11:20:36;Desligado; - ; - ; - ;00:02:37; - ;Avenida Eliziario Luiz da Costa, 111, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;05/09/2025 11:20:36 - 05/09/2025 12:03:33;Ligado;00:42:57;00:34:56;00:08:01; - ;23.87;Avenida Eliziario Luiz da Costa -  111 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;05/09/2025 12:03:33 - 05/09/2025 12:14:02;Desligado; - ; - ; - ;00:10:29; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;05/09/2025 12:14:02 - 05/09/2025 13:15:46;Ligado;01:01:44;00:56:58;00:04:46; - ;29.26;Jandaia -  GO -  Brasil;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;05/09/2025 13:15:46 - 05/09/2025 17:03:39;Desligado; - ; - ; - ;03:47:53; - ;Rua da Republica, 301, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;05/09/2025 17:03:39 - 05/09/2025 18:34:08;Ligado;01:30:29;01:09:46;00:20:43; - ;42.29;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;Rua da Republica -  296 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;05/09/2025 18:34:08 - 05/09/2025 18:34:09;Desligado; - ; - ; - ;00:00:01; - ;Rua da Republica, 296, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;05/09/2025 18:34:09 - 05/09/2025 18:35:53;Ligado;00:01:44;00:00:00;00:01:44; - ;0.01;Rua da Republica -  296 -  Jandaia - GO -  75950-000 -  Brasil;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;05/09/2025 18:35:53 - 05/09/2025 18:36:32;Desligado; - ; - ; - ;00:00:39; - ;Rua da Republica, 301, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;05/09/2025 18:36:32 - 05/09/2025 18:37:08;Ligado;00:00:36;00:00:00;00:00:36; - ;0.00;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;05/09/2025 18:37:08 - 07/09/2025 08:13:41;Desligado; - ; - ; - ;37:36:33; - ;Rua da Republica, 301, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;07/09/2025 08:13:41 - 07/09/2025 08:14:42;Ligado;00:01:01;00:00:33;00:00:28; - ;0.05;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;07/09/2025 08:14:42 - 07/09/2025 08:19:48;Desligado; - ; - ; - ;00:05:06; - ;GO-320, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;07/09/2025 08:19:48 - 07/09/2025 08:22:07;Ligado;00:02:19;00:00:00;00:02:19; - ;0.01;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;07/09/2025 08:22:07 - 07/09/2025 09:09:22;Desligado; - ; - ; - ;00:47:15; - ;GO-320, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;07/09/2025 09:09:22 - 07/09/2025 09:12:16;Ligado;00:02:54;00:00:25;00:02:29; - ;0.01;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;07/09/2025 09:12:16 - 07/09/2025 09:51:54;Desligado; - ; - ; - ;00:39:38; - ;GO-320, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;07/09/2025 09:51:54 - 07/09/2025 09:58:21;Ligado;00:06:27;00:05:01;00:01:26; - ;1.69;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;07/09/2025 09:58:21 - 08/09/2025 11:05:24;Desligado; - ; - ; - ;25:07:03; - ;Rua da Republica, 301, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 11:05:24 - 08/09/2025 11:09:45;Ligado;00:04:21;00:02:40;00:01:41; - ;0.86;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 11:09:45 - 08/09/2025 11:10:40;Desligado; - ; - ; - ;00:00:55; - ;Rua Tres, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 11:10:40 - 08/09/2025 11:20:44;Ligado;00:10:04;00:06:33;00:03:31; - ;1.94;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;Avenida Eliziario Luiz da Costa -  111 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 11:20:44 - 08/09/2025 11:22:46;Desligado; - ; - ; - ;00:02:02; - ;Avenida Eliziario Luiz da Costa, 111, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 11:22:46 - 08/09/2025 13:29:30;Ligado;02:06:44;01:55:38;00:11:06; - ;76.10;Avenida Eliziario Luiz da Costa -  111 -  Jandaia - GO -  75950-000 -  Brasil;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 13:29:30 - 08/09/2025 13:38:12;Desligado; - ; - ; - ;00:08:42; - ;GO-320, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 13:38:12 - 08/09/2025 13:43:09;Ligado;00:04:57;00:03:58;00:00:59; - ;1.66;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 13:43:09 - 08/09/2025 14:13:12;Desligado; - ; - ; - ;00:30:03; - ;Rua da Republica, 301, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 14:13:12 - 08/09/2025 14:44:03;Ligado;00:30:51;00:00:00;00:30:51; - ;0.00;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 14:44:03 - 08/09/2025 16:59:00;Desligado; - ; - ; - ;02:14:57; - ;Rua da Republica, 301, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 16:59:00 - 08/09/2025 17:02:27;Ligado;00:03:27;00:02:07;00:01:20; - ;0.87;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;Rua F-Dois -  94 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 17:02:27 - 08/09/2025 17:04:25;Desligado; - ; - ; - ;00:01:58; - ;Rua F-Dois, 94, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 17:04:25 - 08/09/2025 17:13:16;Ligado;00:08:51;00:05:26;00:03:25; - ;1.10;Rua F-Dois -  94 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 17:13:16 - 08/09/2025 17:13:18;Desligado; - ; - ; - ;00:00:02; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 17:13:18 - 08/09/2025 17:14:07;Ligado;00:00:49;00:00:00;00:00:49; - ;0.02;Jandaia -  GO -  Brasil;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 17:14:07 - 08/09/2025 17:14:16;Desligado; - ; - ; - ;00:00:09; - ;Rua Tres, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 17:14:16 - 08/09/2025 18:20:34;Ligado;01:06:18;00:56:27;00:09:51; - ;29.93;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 18:20:34 - 08/09/2025 18:21:35;Desligado; - ; - ; - ;00:01:01; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 18:21:35 - 08/09/2025 19:11:19;Ligado;00:49:44;00:47:21;00:02:23; - ;28.12;Jandaia -  GO -  Brasil;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 19:11:19 - 08/09/2025 19:12:04;Desligado; - ; - ; - ;00:00:45; - ;Rua da Republica, 301, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 19:12:04 - 08/09/2025 19:12:37;Ligado;00:00:33;00:00:00;00:00:33; - ;0.00;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;08/09/2025 19:12:37 - 09/09/2025 05:06:10;Desligado; - ; - ; - ;09:53:33; - ;Rua da Republica, 301, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 05:06:10 - 09/09/2025 06:58:45;Ligado;01:52:35;01:43:19;00:09:16; - ;66.80;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Dona Gercina Borges -  339 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 06:58:45 - 09/09/2025 07:03:20;Desligado; - ; - ; - ;00:04:35; - ;Avenida Dona Gercina Borges, 339, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 07:03:20 - 09/09/2025 07:05:13;Ligado;00:01:53;00:00:53;00:01:00; - ;0.48;Avenida Dona Gercina Borges -  339 -  Jandaia - GO -  75950-000 -  Brasil;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 07:05:13 - 09/09/2025 07:05:47;Desligado; - ; - ; - ;00:00:34; - ;Rua da Republica, 301, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 07:05:47 - 09/09/2025 07:06:38;Ligado;00:00:51;00:00:00;00:00:51; - ;0.00;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 07:06:38 - 09/09/2025 07:51:46;Desligado; - ; - ; - ;00:45:08; - ;Rua da Republica, 301, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 07:51:46 - 09/09/2025 07:54:14;Ligado;00:02:28;00:01:54;00:00:34; - ;0.71;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Juscelino Kubitschek de Oliveira -  1008 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 07:54:14 - 09/09/2025 07:58:48;Desligado; - ; - ; - ;00:04:34; - ;Avenida Juscelino Kubitschek de Oliveira, 1008, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 07:58:48 - 09/09/2025 08:00:52;Ligado;00:02:04;00:01:00;00:01:04; - ;0.25;Avenida Juscelino Kubitschek de Oliveira -  1008 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Juscelino Kubitschek de Oliveira -  996 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 08:00:52 - 09/09/2025 08:17:24;Desligado; - ; - ; - ;00:16:32; - ;Avenida Juscelino Kubitschek de Oliveira, 996, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 08:17:24 - 09/09/2025 08:25:56;Ligado;00:08:32;00:01:21;00:07:11; - ;0.46;Avenida Juscelino Kubitschek de Oliveira -  996 -  Jandaia - GO -  75950-000 -  Brasil;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 08:25:56 - 09/09/2025 11:01:00;Desligado; - ; - ; - ;02:35:04; - ;Rua da Republica, 301, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 11:01:00 - 09/09/2025 11:12:35;Ligado;00:11:35;00:03:24;00:08:11; - ;0.90;Rua da Republica -  311 -  Jandaia - GO -  75950-000 -  Brasil;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 11:12:35 - 09/09/2025 11:23:53;Desligado; - ; - ; - ;00:11:18; - ;Rua Tres, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 11:23:53 - 09/09/2025 13:41:19;Ligado;02:17:26;02:09:09;00:08:17; - ;78.96;Rua Dois -  Jandaia - GO -  75950-000 -  Brasil;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 13:41:19 - 09/09/2025 16:57:57;Desligado; - ; - ; - ;03:16:38; - ;Rua da Republica, 301, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 16:57:57 - 09/09/2025 17:01:11;Ligado;00:03:14;00:02:20;00:00:54; - ;0.84;Rua da Republica -  283 -  Jandaia - GO -  75950-000 -  Brasil;Rua F-Dois -  88 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 17:01:11 - 09/09/2025 17:04:13;Desligado; - ; - ; - ;00:03:02; - ;Rua F-Dois, 88, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 17:04:13 - 09/09/2025 17:19:08;Ligado;00:14:55;00:11:56;00:02:59; - ;2.85;Rua F-Dois -  88 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Eliziario Luiz da Costa -  128 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 17:19:08 - 09/09/2025 17:21:46;Desligado; - ; - ; - ;00:02:38; - ;Avenida Eliziario Luiz da Costa, 128, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 17:21:46 - 09/09/2025 19:06:06;Ligado;01:44:20;01:38:38;00:05:42; - ;57.01;Avenida Eliziario Luiz da Costa -  128 -  Jandaia - GO -  75950-000 -  Brasil;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 19:06:06 - 09/09/2025 19:07:21;Desligado; - ; - ; - ;00:01:15; - ;Rua da Republica, 301, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 19:07:21 - 09/09/2025 19:07:28;Ligado;00:00:07;00:00:00;00:00:07; - ;0.00;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;09/09/2025 19:07:28 - 10/09/2025 05:05:51;Desligado; - ; - ; - ;09:58:23; - ;Rua da Republica, 301, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;10/09/2025 05:05:51 - 10/09/2025 06:57:47;Ligado;01:51:56;01:45:28;00:06:28; - ;66.59;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Dona Gercina Borges -  339 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;10/09/2025 06:57:47 - 10/09/2025 07:02:13;Desligado; - ; - ; - ;00:04:26; - ;Avenida Dona Gercina Borges, 339, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;10/09/2025 07:02:13 - 10/09/2025 07:04:32;Ligado;00:02:19;00:01:16;00:01:03; - ;0.48;Avenida Dona Gercina Borges -  339 -  Jandaia - GO -  75950-000 -  Brasil;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;10/09/2025 07:04:32 - 10/09/2025 10:59:30;Desligado; - ; - ; - ;03:54:58; - ;Rua da Republica, 301, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;10/09/2025 10:59:30 - 10/09/2025 11:05:25;Ligado;00:05:55;00:03:19;00:02:36; - ;0.93;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;10/09/2025 11:05:25 - 10/09/2025 11:09:16;Desligado; - ; - ; - ;00:03:51; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;10/09/2025 11:09:16 - 10/09/2025 11:15:54;Ligado;00:06:38;00:05:38;00:01:00; - ;1.99;Jandaia -  GO -  Brasil;Avenida Eliziario Luiz da Costa -  111 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;10/09/2025 11:15:54 - 10/09/2025 11:20:02;Desligado; - ; - ; - ;00:04:08; - ;Avenida Eliziario Luiz da Costa, 111, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;10/09/2025 11:20:02 - 10/09/2025 13:12:14;Ligado;01:52:12;01:46:36;00:05:36; - ;71.43;Avenida Eliziario Luiz da Costa -  111 -  Jandaia - GO -  75950-000 -  Brasil;Rua F-Dois -  88 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;10/09/2025 13:12:14 - 10/09/2025 13:13:06;Desligado; - ; - ; - ;00:00:52; - ;Rua F-Dois, 88, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;10/09/2025 13:13:06 - 10/09/2025 13:21:46;Ligado;00:08:40;00:06:38;00:02:02; - ;2.16;Rua F-Dois -  88 -  Jandaia - GO -  75950-000 -  Brasil;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;10/09/2025 13:21:46 - 10/09/2025 16:59:08;Desligado; - ; - ; - ;03:37:22; - ;Rua da Republica, 301, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;10/09/2025 16:59:08 - 10/09/2025 19:00:42;Ligado;02:01:34;01:41:28;00:20:06; - ;56.60;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFN-5D23;TFN-5D23;10/09/2025 19:00:42 - 10/09/2025 19:01:24;Desligado; - ; - ; - ;00:00:42; - ;Rua da Republica, 301, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
