Cliente;Ativo Selecionado;Período;Tempo total ligado;Tempo em movimento;Tempo ocioso;Tempo desligado;Odômetro (Km);Custo (Km/L);Custo (L/H);Deslocamentos
JANDAIA;TGF-3D93;01/09/2025 00:00:00 - 30/09/2025 23:59:59;79:43:13;68:19:45;11:23:28;440:29:02;2309,41;$ 0,00;$ 0,00;163
Cliente;Período;Ativo;Placa;Período;Status;Tempo total ligado;Tempo em movimento;Tempo ocioso;Tempo desligado;Odômetro (Km);Origem;Destino;Custo (Km/L);Custo (L/H);Ponto de referência;Motorista
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;02/09/2025 18:33:18 - 02/09/2025 18:33:41;Desligado; - ; - ; - ;00:00:23; - ;Avenida Jasso Ferreira Caetano, 293, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;02/09/2025 18:33:41 - 02/09/2025 18:33:59;Ligado;00:00:18;00:00:00;00:00:18; - ;0.00;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;02/09/2025 18:33:59 - 03/09/2025 05:28:35;Desligado; - ; - ; - ;10:54:36; - ;Avenida Jasso Ferreira Caetano, 293, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;03/09/2025 05:28:35 - 03/09/2025 06:46:05;Ligado;01:17:30;01:09:08;00:08:22; - ;40.56;Avenida Jasso Ferreira Caetano -  255 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;03/09/2025 06:46:05 - 03/09/2025 10:58:43;Desligado; - ; - ; - ;04:12:38; - ;Avenida Jasso Ferreira Caetano, 293, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;03/09/2025 10:58:43 - 03/09/2025 11:06:35;Ligado;00:07:52;00:05:52;00:02:00; - ;2.49;Avenida M. Antonio -  86 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;03/09/2025 11:06:35 - 03/09/2025 11:10:24;Desligado; - ; - ; - ;00:03:49; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;03/09/2025 11:10:24 - 03/09/2025 11:15:32;Ligado;00:05:08;00:04:00;00:01:08; - ;1.38;Jandaia -  GO -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;03/09/2025 11:15:32 - 03/09/2025 11:21:03;Desligado; - ; - ; - ;00:05:31; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGF-3D93;TGF-3D93;03/09/2025 11:21:03 - 03/09/2025 12:14:25;Ligado;00:53:22;00:48:21;00:05:01; - ;24.68;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
