Cliente;Ativo Selecionado;Período;Tempo total ligado;Tempo em movimento;Tempo ocioso;Tempo desligado;Odômetro (Km);Custo (Km/L);Custo (L/H);Deslocamentos
JANDAIA;TFE-6D41;01/09/2025 00:00:00 - 30/09/2025 23:59:59;89:48:19;78:35:54;11:12:25;460:54:44;3208,96;$ 0,00;$ 0,00;255
Cliente;Período;Ativo;Placa;Período;Status;Tempo total ligado;Tempo em movimento;Tempo ocioso;Tempo desligado;Odômetro (Km);Origem;Destino;Custo (Km/L);Custo (L/H);Ponto de referência;Motorista
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;03/09/2025 17:17:42 - 03/09/2025 17:22:54;Desligado; - ; - ; - ;00:05:12; - ;Rua Jose Faria Campos, 56, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;03/09/2025 17:22:54 - 03/09/2025 19:04:12;Ligado;01:41:18;01:35:18;00:06:00; - ;79.63;Rua Jose Faria Campos -  56 -  Jandaia - GO -  75950-000 -  Brasil;Rua F-Cinco -  60 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;03/09/2025 19:04:12 - 03/09/2025 19:24:01;Desligado; - ; - ; - ;00:19:49; - ;Rua F-Cinco, 60, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;03/09/2025 19:24:01 - 03/09/2025 19:25:16;Ligado;00:01:15;00:00:38;00:00:37; - ;0.19;Rua F-Cinco -  76 -  Jandaia - GO -  75950-000 -  Brasil;Avenida A -  293 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;03/09/2025 19:25:16 - 03/09/2025 19:26:05;Desligado; - ; - ; - ;00:00:49; - ;Avenida A, 293, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;03/09/2025 19:26:05 - 03/09/2025 19:29:06;Ligado;00:03:01;00:00:00;00:03:01; - ;0.00;Avenida A -  293 -  Jandaia - GO -  75950-000 -  Brasil;Avenida A -  293 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;03/09/2025 19:29:06 - 03/09/2025 19:57:52;Desligado; - ; - ; - ;00:28:46; - ;Avenida A, 293, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;03/09/2025 19:57:52 - 03/09/2025 19:59:26;Ligado;00:01:34;00:00:54;00:00:40; - ;0.02;Avenida A -  283 -  Jandaia - GO -  75950-000 -  Brasil;Avenida A -  285 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;03/09/2025 19:59:26 - 04/09/2025 05:25:00;Desligado; - ; - ; - ;09:25:34; - ;Avenida A, 285, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 05:25:00 - 04/09/2025 06:54:52;Ligado;01:29:52;01:19:44;00:10:08; - ;53.22;Avenida A -  285 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Dona Gercina Borges -  322 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 06:54:52 - 04/09/2025 07:08:00;Desligado; - ; - ; - ;00:13:08; - ;Avenida Dona Gercina Borges, 322, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 07:08:00 - 04/09/2025 07:09:23;Ligado;00:01:23;00:00:46;00:00:37; - ;0.51;Avenida Dona Gercina Borges -  322 -  Jandaia - GO -  75950-000 -  Brasil;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 07:09:23 - 04/09/2025 07:23:58;Desligado; - ; - ; - ;00:14:35; - ;Rua da Republica, 301, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 07:23:58 - 04/09/2025 07:26:01;Ligado;00:02:03;00:01:05;00:00:58; - ;0.28;Rua da Republica -  652 -  Jandaia - GO -  75950-000 -  Brasil;Avenida A -  285 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 07:26:01 - 04/09/2025 07:33:31;Desligado; - ; - ; - ;00:07:30; - ;Avenida A, 285, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 07:33:31 - 04/09/2025 07:35:06;Ligado;00:01:35;00:00:58;00:00:37; - ;0.52;Avenida A -  122 -  Jandaia - GO -  75950-000 -  Brasil;Rua Beraldo Caetano Gomes -  449 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 07:35:06 - 04/09/2025 07:41:01;Desligado; - ; - ; - ;00:05:55; - ;Rua Beraldo Caetano Gomes, 449, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 07:41:01 - 04/09/2025 07:44:10;Ligado;00:03:09;00:02:36;00:00:33; - ;1.38;Avenida Dona Gercina Borges -  365 -  Jandaia - GO -  75950-000 -  Brasil;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 07:44:10 - 04/09/2025 08:40:08;Desligado; - ; - ; - ;00:55:58; - ;GO-320, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 08:40:08 - 04/09/2025 08:43:54;Ligado;00:03:46;00:03:06;00:00:40; - ;1.65;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  129 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 08:43:54 - 04/09/2025 08:52:50;Desligado; - ; - ; - ;00:08:56; - ;Avenida Afonso Pena, 129, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 08:52:50 - 04/09/2025 08:54:19;Ligado;00:01:29;00:00:57;00:00:32; - ;0.54;Avenida Governador dos Mutiroes -  62 -  Jandaia - GO -  75950-000 -  Brasil;Rua F-Cinco -  60 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 08:54:19 - 04/09/2025 09:01:06;Desligado; - ; - ; - ;00:06:47; - ;Rua F-Cinco, 60, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 09:01:06 - 04/09/2025 09:03:18;Ligado;00:02:12;00:01:40;00:00:32; - ;0.70;Rua F-Cinco -  60 -  Jandaia - GO -  75950-000 -  Brasil;Avenida A -  293 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 09:03:18 - 04/09/2025 10:46:22;Desligado; - ; - ; - ;01:43:04; - ;Avenida A, 293, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 10:46:22 - 04/09/2025 10:55:26;Ligado;00:09:04;00:04:36;00:04:28; - ;1.90;Avenida A -  293 -  Jandaia - GO -  75950-000 -  Brasil;Rua Pl -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 10:55:26 - 04/09/2025 11:05:47;Desligado; - ; - ; - ;00:10:21; - ;Rua Pl, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 11:05:47 - 04/09/2025 11:09:54;Ligado;00:04:07;00:03:06;00:01:01; - ;1.28;Rua Ptb -  97 -  Jandaia - GO -  75950-000 -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 11:09:54 - 04/09/2025 11:21:47;Desligado; - ; - ; - ;00:11:53; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 11:21:47 - 04/09/2025 12:55:43;Ligado;01:33:56;01:27:29;00:06:27; - ;53.67;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Rua F-Sete -  20 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 12:55:43 - 04/09/2025 16:44:38;Desligado; - ; - ; - ;03:48:55; - ;Rua F-Sete, 20, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 16:44:38 - 04/09/2025 16:47:31;Ligado;00:02:53;00:02:02;00:00:51; - ;0.55;Rua F-Sete -  20 -  Jandaia - GO -  75950-000 -  Brasil;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 16:47:31 - 04/09/2025 16:47:33;Desligado; - ; - ; - ;00:00:02; - ;Rua Tres, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 16:47:33 - 04/09/2025 16:47:51;Ligado;00:00:18;00:00:00;00:00:18; - ;0.00;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 16:47:51 - 04/09/2025 16:48:54;Desligado; - ; - ; - ;00:01:03; - ;Rua Tres, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 16:48:54 - 04/09/2025 16:52:34;Ligado;00:03:40;00:00:00;00:03:40; - ;0.00;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 16:52:34 - 04/09/2025 17:10:51;Desligado; - ; - ; - ;00:18:17; - ;Rua Tres, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 17:10:51 - 04/09/2025 17:16:10;Ligado;00:05:19;00:04:22;00:00:57; - ;2.15;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;Avenida Eliziario Luiz da Costa -  131 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 17:16:10 - 04/09/2025 17:21:00;Desligado; - ; - ; - ;00:04:50; - ;Avenida Eliziario Luiz da Costa, 131, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 17:21:00 - 04/09/2025 18:56:27;Ligado;01:35:27;01:28:42;00:06:45; - ;74.45;Avenida Eliziario Luiz da Costa -  131 -  Jandaia - GO -  75950-000 -  Brasil;Avenida A -  293 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 18:56:27 - 04/09/2025 20:22:31;Desligado; - ; - ; - ;01:26:04; - ;Avenida A, 293, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 20:22:31 - 04/09/2025 20:24:50;Ligado;00:02:19;00:01:01;00:01:18; - ;0.02;Avenida A -  283 -  Jandaia - GO -  75950-000 -  Brasil;Avenida A -  285 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;04/09/2025 20:24:50 - 05/09/2025 05:18:28;Desligado; - ; - ; - ;08:53:38; - ;Avenida A, 285, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 05:18:28 - 05/09/2025 06:44:36;Ligado;01:26:08;01:16:48;00:09:20; - ;51.42;Avenida A -  285 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Dona Gercina Borges -  459 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 06:44:36 - 05/09/2025 06:55:36;Desligado; - ; - ; - ;00:11:00; - ;Avenida Dona Gercina Borges, 459, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 06:55:36 - 05/09/2025 06:58:56;Ligado;00:03:20;00:02:35;00:00:45; - ;1.28;Avenida Dona Gercina Borges -  459 -  Jandaia - GO -  75950-000 -  Brasil;Avenida A -  293 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 06:58:56 - 05/09/2025 10:42:26;Desligado; - ; - ; - ;03:43:30; - ;Avenida A, 293, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 10:42:26 - 05/09/2025 10:46:55;Ligado;00:04:29;00:03:53;00:00:36; - ;1.76;Avenida A -  285 -  Jandaia - GO -  75950-000 -  Brasil;Rua Pl -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 10:46:55 - 05/09/2025 10:58:21;Desligado; - ; - ; - ;00:11:26; - ;Rua Pl, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 10:58:21 - 05/09/2025 11:05:24;Ligado;00:07:03;00:05:35;00:01:28; - ;1.38;Rua Pl -  Jandaia - GO -  75950-000 -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 11:05:24 - 05/09/2025 11:21:08;Desligado; - ; - ; - ;00:15:44; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 11:21:08 - 05/09/2025 12:50:54;Ligado;01:29:46;01:24:16;00:05:30; - ;51.93;Avenida Eliziario Luiz da Costa -  131 -  Jandaia - GO -  75950-000 -  Brasil;Rua F-Sete -  20 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 12:50:54 - 05/09/2025 16:40:11;Desligado; - ; - ; - ;03:49:17; - ;Rua F-Sete, 20, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 16:40:11 - 05/09/2025 16:46:11;Ligado;00:06:00;00:02:50;00:03:10; - ;0.55;Rua F-Sete -  20 -  Jandaia - GO -  75950-000 -  Brasil;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 16:46:11 - 05/09/2025 17:12:40;Desligado; - ; - ; - ;00:26:29; - ;Rua Tres, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 17:12:40 - 05/09/2025 17:20:06;Ligado;00:07:26;00:05:11;00:02:15; - ;1.83;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;Avenida Eliziario Luiz da Costa -  131 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 17:20:06 - 05/09/2025 17:23:54;Desligado; - ; - ; - ;00:03:48; - ;Avenida Eliziario Luiz da Costa, 131, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 17:23:54 - 05/09/2025 19:10:51;Ligado;01:46:57;01:39:01;00:07:56; - ;76.78;Avenida Eliziario Luiz da Costa -  131 -  Jandaia - GO -  75950-000 -  Brasil;Avenida A -  293 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 19:10:51 - 05/09/2025 20:40:27;Desligado; - ; - ; - ;01:29:36; - ;Avenida A, 293, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 20:40:27 - 05/09/2025 20:42:32;Ligado;00:02:05;00:01:01;00:01:04; - ;0.04;Avenida A -  286 -  Jandaia - GO -  75950-000 -  Brasil;Rua F-Sete -  2 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 20:42:32 - 05/09/2025 20:43:05;Desligado; - ; - ; - ;00:00:33; - ;Rua F-Sete, 2, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 20:43:05 - 05/09/2025 20:43:26;Ligado;00:00:21;00:00:00;00:00:21; - ;0.01;Rua F-Sete -  2 -  Jandaia - GO -  75950-000 -  Brasil;Avenida A -  285 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;05/09/2025 20:43:26 - 06/09/2025 07:45:00;Desligado; - ; - ; - ;11:01:34; - ;Avenida A, 285, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;06/09/2025 07:45:00 - 06/09/2025 07:46:18;Ligado;00:01:18;00:00:00;00:01:18; - ;0.02;Avenida A -  285 -  Jandaia - GO -  75950-000 -  Brasil;Avenida A -  293 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;06/09/2025 07:46:18 - 07/09/2025 08:06:09;Desligado; - ; - ; - ;24:19:51; - ;Avenida A, 293, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;07/09/2025 08:06:09 - 07/09/2025 08:14:02;Ligado;00:07:53;00:04:16;00:03:37; - ;1.71;Rua da Republica -  301 -  Jandaia - GO -  75950-000 -  Brasil;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;07/09/2025 08:14:02 - 07/09/2025 08:19:51;Desligado; - ; - ; - ;00:05:49; - ;GO-320, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;07/09/2025 08:19:51 - 07/09/2025 08:20:42;Ligado;00:00:51;00:00:00;00:00:51; - ;0.01;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;07/09/2025 08:20:42 - 07/09/2025 08:36:57;Desligado; - ; - ; - ;00:16:15; - ;GO-320, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;07/09/2025 08:36:57 - 07/09/2025 08:42:26;Ligado;00:05:29;00:03:58;00:01:31; - ;1.45;GO-320 -  667 -  Jandaia - GO -  75950-000 -  Brasil;Rua Manoel M. Borges -  136 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;07/09/2025 08:42:26 - 07/09/2025 08:43:41;Desligado; - ; - ; - ;00:01:15; - ;Rua Manoel M. Borges, 136, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;07/09/2025 08:43:41 - 07/09/2025 08:46:31;Ligado;00:02:50;00:02:25;00:00:25; - ;1.01;Rua Manoel M. Borges -  136 -  Jandaia - GO -  75950-000 -  Brasil;Rua Beraldo Caetano Gomes -  486 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;07/09/2025 08:46:31 - 07/09/2025 08:48:21;Desligado; - ; - ; - ;00:01:50; - ;Rua Beraldo Caetano Gomes, 486, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;07/09/2025 08:48:21 - 07/09/2025 08:52:01;Ligado;00:03:40;00:03:12;00:00:28; - ;1.61;Rua Beraldo Caetano Gomes -  486 -  Jandaia - GO -  75950-000 -  Brasil;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;07/09/2025 08:52:01 - 07/09/2025 09:12:02;Desligado; - ; - ; - ;00:20:01; - ;GO-320, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;07/09/2025 09:12:02 - 07/09/2025 09:12:35;Ligado;00:00:33;00:00:00;00:00:33; - ;0.00;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;07/09/2025 09:12:35 - 07/09/2025 09:33:21;Desligado; - ; - ; - ;00:20:46; - ;GO-320, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;07/09/2025 09:33:21 - 07/09/2025 09:34:28;Ligado;00:01:07;00:00:00;00:01:07; - ;0.03;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFE-6D41;TFE-6D41;07/09/2025 09:34:28 - 07/09/2025 09:51:45;Desligado; - ; - ; - ;00:17:17; - ;GO-320, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
