Cliente;Ativo Selecionado;Período;Tempo total ligado;Tempo em movimento;Tempo ocioso;Tempo desligado;Odômetro (Km);Custo (Km/L);Custo (L/H);Deslocamentos
JANDAIA;TGB-4F03;01/09/2025 00:00:00 - 30/09/2025 23:59:59;143:51:28;120:59:22;22:52:06;395:40:46;3226,64;$ 0,00;$ 0,00;196
Cliente;Período;Ativo;Placa;Período;Status;Tempo total ligado;Tempo em movimento;Tempo ocioso;Tempo desligado;Odômetro (Km);Origem;Destino;Custo (Km/L);Custo (L/H);Ponto de referência;Motorista
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 07:57:52 - 04/09/2025 08:01:00;Ligado;00:03:08;00:01:33;00:01:35; - ;0.91;Avenida Governador dos Mutiroes -  358 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Santos Dumont -  395 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 08:01:00 - 04/09/2025 08:07:27;Desligado; - ; - ; - ;00:06:27; - ;Avenida Santos Dumont, 395, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 08:07:27 - 04/09/2025 08:21:07;Ligado;00:13:40;00:09:16;00:04:24; - ;4.02;Avenida Santos Dumont -  395 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 08:21:07 - 04/09/2025 10:40:25;Desligado; - ; - ; - ;02:19:18; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 10:40:25 - 04/09/2025 10:57:18;Ligado;00:16:53;00:11:09;00:05:44; - ;6.01;Jandaia -  GO -  Brasil;Rua Ptn -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 10:57:18 - 04/09/2025 11:03:05;Desligado; - ; - ; - ;00:05:47; - ;Rua Ptn, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 11:03:05 - 04/09/2025 11:17:57;Ligado;00:14:52;00:12:52;00:02:00; - ;4.73;Rua Ptn -  Jandaia - GO -  75950-000 -  Brasil;Avenida Eliziario Luiz da Costa -  111 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 11:17:57 - 04/09/2025 11:22:15;Desligado; - ; - ; - ;00:04:18; - ;Avenida Eliziario Luiz da Costa, 111, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 11:22:15 - 04/09/2025 13:28:05;Ligado;02:05:50;01:47:55;00:17:55; - ;60.22;Avenida Eliziario Luiz da Costa -  111 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 13:28:05 - 04/09/2025 16:32:07;Desligado; - ; - ; - ;03:04:02; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 16:32:07 - 04/09/2025 16:56:48;Ligado;00:24:41;00:15:21;00:09:20; - ;6.05;Jandaia -  GO -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 16:56:48 - 04/09/2025 17:11:35;Desligado; - ; - ; - ;00:14:47; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 17:11:35 - 04/09/2025 17:17:10;Ligado;00:05:35;00:04:51;00:00:44; - ;1.67;Rua Dois -  Jandaia - GO -  75950-000 -  Brasil;Avenida Eliziario Luiz da Costa -  111 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 17:17:10 - 04/09/2025 17:21:16;Desligado; - ; - ; - ;00:04:06; - ;Avenida Eliziario Luiz da Costa, 111, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 17:21:16 - 04/09/2025 18:50:36;Ligado;01:29:20;01:18:54;00:10:26; - ;49.86;Avenida Eliziario Luiz da Costa -  111 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 18:50:36 - 04/09/2025 19:52:03;Desligado; - ; - ; - ;01:01:27; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 19:52:03 - 04/09/2025 20:07:35;Ligado;00:15:32;00:11:49;00:03:43; - ;5.83;Jandaia -  GO -  Brasil;Avenida Udn -  38 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 20:07:35 - 04/09/2025 20:56:37;Desligado; - ; - ; - ;00:49:02; - ;Avenida Udn, 38, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 20:56:37 - 04/09/2025 21:07:40;Ligado;00:11:03;00:07:44;00:03:19; - ;2.92;Avenida Udn -  38 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Juscelino Kubitschek de Oliveira -  724 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 21:07:40 - 04/09/2025 22:25:08;Desligado; - ; - ; - ;01:17:28; - ;Avenida Juscelino Kubitschek de Oliveira, 724, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 22:25:08 - 04/09/2025 22:42:04;Ligado;00:16:56;00:15:05;00:01:51; - ;4.86;Avenida Juscelino Kubitschek de Oliveira -  724 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;04/09/2025 22:42:04 - 05/09/2025 04:55:58;Desligado; - ; - ; - ;06:13:54; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 04:55:58 - 05/09/2025 06:38:04;Ligado;01:42:06;01:15:27;00:26:39; - ;45.86;Jandaia -  GO -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 06:38:04 - 05/09/2025 06:38:34;Desligado; - ; - ; - ;00:00:30; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 06:38:34 - 05/09/2025 07:08:06;Ligado;00:29:32;00:24:27;00:05:05; - ;10.62;Jandaia -  GO -  Brasil;Avenida Psd -  2 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 07:08:06 - 05/09/2025 07:23:41;Desligado; - ; - ; - ;00:15:35; - ;Avenida Psd, 2, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 07:23:41 - 05/09/2025 07:27:16;Ligado;00:03:35;00:02:25;00:01:10; - ;0.87;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Rua Manoel M. Borges -  186 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 07:27:16 - 05/09/2025 10:30:13;Desligado; - ; - ; - ;03:02:57; - ;Rua Manoel M. Borges, 186, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 10:30:13 - 05/09/2025 10:40:54;Ligado;00:10:41;00:05:32;00:05:09; - ;1.59;Rua Manoel M. Borges -  186 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Udn -  38 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 10:40:54 - 05/09/2025 10:57:18;Desligado; - ; - ; - ;00:16:24; - ;Avenida Udn, 38, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 10:57:18 - 05/09/2025 11:16:17;Ligado;00:18:59;00:12:56;00:06:03; - ;4.59;Avenida Udn -  38 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Eliziario Luiz da Costa -  85 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 11:16:17 - 05/09/2025 11:21:34;Desligado; - ; - ; - ;00:05:17; - ;Avenida Eliziario Luiz da Costa, 85, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 11:21:34 - 05/09/2025 13:19:37;Ligado;01:58:03;01:44:39;00:13:24; - ;59.93;Avenida Eliziario Luiz da Costa -  85 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 13:19:37 - 05/09/2025 16:38:45;Desligado; - ; - ; - ;03:19:08; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 16:38:45 - 05/09/2025 16:53:15;Ligado;00:14:30;00:10:06;00:04:24; - ;4.92;Jandaia -  GO -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 16:53:15 - 05/09/2025 17:14:44;Desligado; - ; - ; - ;00:21:29; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 17:14:44 - 05/09/2025 18:40:19;Ligado;01:25:35;01:14:34;00:11:01; - ;49.98;Rua Dois -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 18:40:19 - 05/09/2025 19:18:16;Desligado; - ; - ; - ;00:37:57; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 19:18:16 - 05/09/2025 19:31:37;Ligado;00:13:21;00:09:48;00:03:33; - ;4.52;Jandaia -  GO -  Brasil;Rua Beraldo Caetano Gomes -  499 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 19:31:37 - 05/09/2025 19:53:28;Desligado; - ; - ; - ;00:21:51; - ;Rua Beraldo Caetano Gomes, 499, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 19:53:28 - 05/09/2025 20:01:01;Ligado;00:07:33;00:01:36;00:05:57; - ;0.35;Rua Beraldo Caetano Gomes -  482 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Dona Gercina Borges -  237 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 20:01:01 - 05/09/2025 20:04:28;Desligado; - ; - ; - ;00:03:27; - ;Avenida Dona Gercina Borges, 237, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 20:04:28 - 05/09/2025 20:06:48;Ligado;00:02:20;00:01:22;00:00:58; - ;1.08;Avenida Dona Gercina Borges -  237 -  Jandaia - GO -  75950-000 -  Brasil;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 20:06:48 - 05/09/2025 20:19:34;Desligado; - ; - ; - ;00:12:46; - ;GO-320, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 20:19:34 - 05/09/2025 20:43:19;Ligado;00:23:45;00:17:50;00:05:55; - ;9.41;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;05/09/2025 20:43:19 - 06/09/2025 10:19:03;Desligado; - ; - ; - ;13:35:44; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;06/09/2025 10:19:03 - 06/09/2025 10:22:03;Ligado;00:03:00;00:03:00;00:00:00; - ;0.20;Jandaia -  GO -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;06/09/2025 10:22:03 - 06/09/2025 10:48:21;Desligado; - ; - ; - ;00:26:18; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;06/09/2025 10:48:21 - 07/09/2025 17:44:43;Ligado;30:56:22;30:44:56;00:11:26; - ;0.41;Jandaia -  GO -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;07/09/2025 17:44:43 - 07/09/2025 17:45:22;Desligado; - ; - ; - ;00:00:39; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;07/09/2025 17:45:22 - 07/09/2025 17:45:36;Ligado;00:00:14;00:00:00;00:00:14; - ;0.00;Jandaia -  GO -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;07/09/2025 17:45:36 - 07/09/2025 17:56:29;Desligado; - ; - ; - ;00:10:53; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;07/09/2025 17:56:29 - 07/09/2025 18:23:21;Ligado;00:26:52;00:23:23;00:03:29; - ;14.96;Jandaia -  GO -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;07/09/2025 18:23:21 - 07/09/2025 19:39:57;Desligado; - ; - ; - ;01:16:36; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;07/09/2025 19:39:57 - 07/09/2025 19:40:39;Ligado;00:00:42;00:00:00;00:00:42; - ;0.00;Jandaia -  GO -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;07/09/2025 19:40:39 - 07/09/2025 20:02:17;Desligado; - ; - ; - ;00:21:38; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;07/09/2025 20:02:17 - 07/09/2025 20:02:32;Ligado;00:00:15;00:00:00;00:00:15; - ;0.00;Jandaia -  GO -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;07/09/2025 20:02:32 - 08/09/2025 04:59:59;Desligado; - ; - ; - ;08:57:27; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;08/09/2025 04:59:59 - 08/09/2025 06:59:31;Ligado;01:59:32;01:37:27;00:22:05; - ;56.78;Jandaia -  GO -  Brasil;Avenida Dona Gercina Borges -  459 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;08/09/2025 06:59:31 - 08/09/2025 07:02:11;Desligado; - ; - ; - ;00:02:40; - ;Avenida Dona Gercina Borges, 459, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;08/09/2025 07:02:11 - 08/09/2025 07:18:05;Ligado;00:15:54;00:09:07;00:06:47; - ;4.69;Avenida Dona Gercina Borges -  459 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;08/09/2025 07:18:05 - 08/09/2025 10:32:29;Desligado; - ; - ; - ;03:14:24; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;08/09/2025 10:32:29 - 08/09/2025 10:57:53;Ligado;00:25:24;00:11:40;00:13:44; - ;6.55;Jandaia -  GO -  Brasil;Rua Ptn -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;08/09/2025 10:57:53 - 08/09/2025 11:04:41;Desligado; - ; - ; - ;00:06:48; - ;Rua Ptn, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;08/09/2025 11:04:41 - 08/09/2025 11:18:37;Ligado;00:13:56;00:12:16;00:01:40; - ;4.46;Rua Ptn -  Jandaia - GO -  75950-000 -  Brasil;Avenida Eliziario Luiz da Costa -  111 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;08/09/2025 11:18:37 - 08/09/2025 11:21:55;Desligado; - ; - ; - ;00:03:18; - ;Avenida Eliziario Luiz da Costa, 111, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;08/09/2025 11:21:55 - 08/09/2025 13:17:42;Ligado;01:55:47;01:42:19;00:13:28; - ;60.02;Avenida Eliziario Luiz da Costa -  111 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;08/09/2025 13:17:42 - 08/09/2025 16:35:14;Desligado; - ; - ; - ;03:17:32; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;08/09/2025 16:35:14 - 08/09/2025 16:51:18;Ligado;00:16:04;00:10:50;00:05:14; - ;4.94;Jandaia -  GO -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;08/09/2025 16:51:18 - 08/09/2025 17:10:31;Desligado; - ; - ; - ;00:19:13; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;08/09/2025 17:10:31 - 08/09/2025 17:16:32;Ligado;00:06:01;00:05:15;00:00:46; - ;2.07;Jandaia -  GO -  Brasil;Avenida Eliziario Luiz da Costa -  131 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;08/09/2025 17:16:32 - 08/09/2025 17:21:49;Desligado; - ; - ; - ;00:05:17; - ;Avenida Eliziario Luiz da Costa, 131, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;08/09/2025 17:21:49 - 08/09/2025 19:03:11;Ligado;01:41:22;01:18:53;00:22:29; - ;52.09;Avenida Eliziario Luiz da Costa -  131 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;08/09/2025 19:03:11 - 09/09/2025 04:58:02;Desligado; - ; - ; - ;09:54:51; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;09/09/2025 04:58:02 - 09/09/2025 07:04:17;Ligado;02:06:15;01:40:11;00:26:04; - ;58.31;Jandaia -  GO -  Brasil;Rua F-Cinco -  58 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;09/09/2025 07:04:17 - 09/09/2025 07:12:03;Desligado; - ; - ; - ;00:07:46; - ;Rua F-Cinco, 58, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;09/09/2025 07:12:03 - 09/09/2025 07:27:12;Ligado;00:15:09;00:09:48;00:05:21; - ;4.77;Avenida A -  403 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;09/09/2025 07:27:12 - 09/09/2025 10:36:11;Desligado; - ; - ; - ;03:08:59; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;09/09/2025 10:36:11 - 09/09/2025 10:51:06;Ligado;00:14:55;00:10:18;00:04:37; - ;5.75;Jandaia -  GO -  Brasil;Rua Ptn -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;09/09/2025 10:51:06 - 09/09/2025 11:05:53;Desligado; - ; - ; - ;00:14:47; - ;Rua Ptn, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;09/09/2025 11:05:53 - 09/09/2025 13:26:38;Ligado;02:20:45;01:56:37;00:24:08; - ;65.85;Rua Ptn -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;09/09/2025 13:26:38 - 09/09/2025 16:31:09;Desligado; - ; - ; - ;03:04:31; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;09/09/2025 16:31:09 - 09/09/2025 16:50:45;Ligado;00:19:36;00:10:45;00:08:51; - ;4.99;Jandaia -  GO -  Brasil;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TGB-4F03;TGB-4F03;09/09/2025 16:50:45 - 09/09/2025 17:07:23;Desligado; - ; - ; - ;00:16:38; - ;Rua Tres, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
