Cliente;Ativo Selecionado;Período;Tempo total ligado;Tempo em movimento;Tempo ocioso;Tempo desligado;Odômetro (Km);Custo (Km/L);Custo (L/H);Deslocamentos
JANDAIA;TFK-9J63;01/09/2025 00:00:00 - 30/09/2025 23:59:59;101:05:18;85:32:43;15:32:35;411:51:51;2822,98;$ 0,00;$ 0,00;195
Cliente;Período;Ativo;Placa;Período;Status;Tempo total ligado;Tempo em movimento;Tempo ocioso;Tempo desligado;Odômetro (Km);Origem;Destino;Custo (Km/L);Custo (L/H);Ponto de referência;Motorista
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;03/09/2025 18:53:20 - 04/09/2025 04:48:04;Desligado; - ; - ; - ;09:54:44; - ;Avenida Afonso Pena, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 04:48:04 - 04/09/2025 06:56:03;Ligado;02:07:59;01:46:50;00:21:09; - ;55.82;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Rua Manoel M. Borges -  311 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 06:56:03 - 04/09/2025 06:57:58;Desligado; - ; - ; - ;00:01:55; - ;Rua Manoel M. Borges, 311, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 06:57:58 - 04/09/2025 07:00:15;Ligado;00:02:17;00:01:00;00:01:17; - ;0.36;Rua Manoel M. Borges -  311 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 07:00:15 - 04/09/2025 10:42:08;Desligado; - ; - ; - ;03:41:53; - ;Avenida Afonso Pena, 2, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 10:42:08 - 04/09/2025 10:46:55;Ligado;00:04:47;00:03:33;00:01:14; - ;1.39;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Rua Pl -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 10:46:55 - 04/09/2025 11:02:27;Desligado; - ; - ; - ;00:15:32; - ;Rua Pl, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 11:02:27 - 04/09/2025 11:17:22;Ligado;00:14:55;00:09:53;00:05:02; - ;3.86;Rua Pl -  Jandaia - GO -  75950-000 -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 11:17:22 - 04/09/2025 11:21:19;Desligado; - ; - ; - ;00:03:57; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 11:21:19 - 04/09/2025 13:22:21;Ligado;02:01:02;01:49:00;00:12:02; - ;59.50;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 13:22:21 - 04/09/2025 13:24:26;Desligado; - ; - ; - ;00:02:05; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 13:24:26 - 04/09/2025 13:33:10;Ligado;00:08:44;00:06:00;00:02:44; - ;2.77;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 13:33:10 - 04/09/2025 16:23:37;Desligado; - ; - ; - ;02:50:27; - ;Avenida Afonso Pena, 2, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 16:23:37 - 04/09/2025 16:29:47;Ligado;00:06:10;00:00:00;00:06:10; - ;0.00;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 16:29:47 - 04/09/2025 16:36:33;Desligado; - ; - ; - ;00:06:46; - ;Avenida Afonso Pena, 8, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 16:36:33 - 04/09/2025 16:54:13;Ligado;00:17:40;00:09:38;00:08:02; - ;3.37;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 16:54:13 - 04/09/2025 17:11:00;Desligado; - ; - ; - ;00:16:47; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 17:11:00 - 04/09/2025 17:16:56;Ligado;00:05:56;00:04:54;00:01:02; - ;1.53;Jandaia -  GO -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 17:16:56 - 04/09/2025 17:21:46;Desligado; - ; - ; - ;00:04:50; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 17:21:46 - 04/09/2025 18:50:31;Ligado;01:28:45;01:22:45;00:06:00; - ;48.37;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Juscelino Kubitschek de Oliveira -  643 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 18:50:31 - 04/09/2025 21:11:27;Desligado; - ; - ; - ;02:20:56; - ;Avenida Juscelino Kubitschek de Oliveira, 643, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 21:11:27 - 04/09/2025 21:15:07;Ligado;00:03:40;00:02:00;00:01:40; - ;0.67;Avenida Juscelino Kubitschek de Oliveira -  643 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 21:15:07 - 04/09/2025 21:15:45;Desligado; - ; - ; - ;00:00:38; - ;Avenida Afonso Pena, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 21:15:45 - 04/09/2025 21:16:58;Ligado;00:01:13;00:00:00;00:01:13; - ;0.00;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;04/09/2025 21:16:58 - 05/09/2025 04:50:36;Desligado; - ; - ; - ;07:33:38; - ;Avenida Afonso Pena, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 04:50:36 - 05/09/2025 06:52:26;Ligado;02:01:50;01:43:50;00:18:00; - ;55.92;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Rua Manoel M. Borges -  331 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 06:52:26 - 05/09/2025 06:55:28;Desligado; - ; - ; - ;00:03:02; - ;Rua Manoel M. Borges, 331, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 06:55:28 - 05/09/2025 06:56:59;Ligado;00:01:31;00:00:31;00:01:00; - ;0.30;Rua Manoel M. Borges -  331 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 06:56:59 - 05/09/2025 10:44:23;Desligado; - ; - ; - ;03:47:24; - ;Avenida Afonso Pena, 8, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 10:44:23 - 05/09/2025 10:49:34;Ligado;00:05:11;00:04:00;00:01:11; - ;1.33;Avenida Santos Dumont -  51 -  Jandaia - GO -  75950-000 -  Brasil;Rua Pl -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 10:49:34 - 05/09/2025 11:00:12;Desligado; - ; - ; - ;00:10:38; - ;Rua Pl, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 11:00:12 - 05/09/2025 11:15:14;Ligado;00:15:02;00:10:00;00:05:02; - ;4.10;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 11:15:14 - 05/09/2025 11:21:06;Desligado; - ; - ; - ;00:05:52; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 11:21:06 - 05/09/2025 11:21:06;Ligado;00:00:00;00:00:00;00:00:00; - ;0.00;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 11:21:06 - 05/09/2025 11:22:06;Desligado; - ; - ; - ;00:01:00; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 11:22:06 - 05/09/2025 13:17:20;Ligado;01:55:14;01:45:00;00:10:14; - ;58.80;Avenida Eliziario Luiz da Costa -  183 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 13:17:20 - 05/09/2025 16:22:57;Desligado; - ; - ; - ;03:05:37; - ;Avenida Afonso Pena, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 16:22:57 - 05/09/2025 16:27:52;Ligado;00:04:55;00:03:45;00:01:10; - ;1.07;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 16:27:52 - 05/09/2025 16:31:08;Desligado; - ; - ; - ;00:03:16; - ;GO-320, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 16:31:08 - 05/09/2025 16:53:55;Ligado;00:22:47;00:09:46;00:13:01; - ;3.24;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 16:53:55 - 05/09/2025 17:12:40;Desligado; - ; - ; - ;00:18:45; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 17:12:40 - 05/09/2025 17:17:56;Ligado;00:05:16;00:04:16;00:01:00; - ;1.36;Rua Dois -  Jandaia - GO -  75950-000 -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 17:17:56 - 05/09/2025 17:21:29;Desligado; - ; - ; - ;00:03:33; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 17:21:29 - 05/09/2025 18:29:40;Ligado;01:08:11;01:02:11;00:06:00; - ;38.41;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 18:29:40 - 05/09/2025 18:32:12;Desligado; - ; - ; - ;00:02:32; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 18:32:12 - 05/09/2025 18:50:02;Ligado;00:17:50;00:16:00;00:01:50; - ;13.75;Jandaia -  GO -  Brasil;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;05/09/2025 18:50:02 - 08/09/2025 04:38:24;Desligado; - ; - ; - ;57:48:22; - ;Avenida Afonso Pena, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 04:38:24 - 08/09/2025 06:45:39;Ligado;02:07:15;01:47:07;00:20:08; - ;55.75;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Rua Manoel M. Borges -  311 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 06:45:39 - 08/09/2025 06:47:35;Desligado; - ; - ; - ;00:01:56; - ;Rua Manoel M. Borges, 311, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 06:47:35 - 08/09/2025 06:49:41;Ligado;00:02:06;00:01:00;00:01:06; - ;0.34;Rua Manoel M. Borges -  311 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 06:49:41 - 08/09/2025 10:41:18;Desligado; - ; - ; - ;03:51:37; - ;Avenida Afonso Pena, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 10:41:18 - 08/09/2025 10:49:54;Ligado;00:08:36;00:06:00;00:02:36; - ;2.45;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Rua Pl -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 10:49:54 - 08/09/2025 11:04:42;Desligado; - ; - ; - ;00:14:48; - ;Rua Pl, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 11:04:42 - 08/09/2025 13:12:56;Ligado;02:08:14;01:50:00;00:18:14; - ;63.16;Rua Pl -  Jandaia - GO -  75950-000 -  Brasil;Avenida Governador dos Mutiroes -  524 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 13:12:56 - 08/09/2025 13:21:40;Desligado; - ; - ; - ;00:08:44; - ;Avenida Governador dos Mutiroes, 524, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 13:21:40 - 08/09/2025 13:24:57;Ligado;00:03:17;00:02:17;00:01:00; - ;1.16;Avenida Governador dos Mutiroes -  524 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Santos Dumont -  389 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 13:24:57 - 08/09/2025 13:29:21;Desligado; - ; - ; - ;00:04:24; - ;Avenida Santos Dumont, 389, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 13:29:21 - 08/09/2025 13:31:57;Ligado;00:02:36;00:01:36;00:01:00; - ;0.62;Avenida Santos Dumont -  389 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 13:31:57 - 08/09/2025 16:45:59;Desligado; - ; - ; - ;03:14:02; - ;Avenida Afonso Pena, 2, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 16:45:59 - 08/09/2025 16:54:41;Ligado;00:08:42;00:03:32;00:05:10; - ;0.98;Rua Paranaiba -  144 -  Jandaia - GO -  75950-000 -  Brasil;Jandaia -  GO -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 16:54:41 - 08/09/2025 17:09:59;Desligado; - ; - ; - ;00:15:18; - ;Jandaia, GO, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 17:09:59 - 08/09/2025 17:15:17;Ligado;00:05:18;00:04:18;00:01:00; - ;1.31;Rua Dois -  Jandaia - GO -  75950-000 -  Brasil;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 17:15:17 - 08/09/2025 17:21:17;Desligado; - ; - ; - ;00:06:00; - ;Rua Jose Faria Campos, 112, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 17:21:17 - 08/09/2025 18:44:01;Ligado;01:22:44;01:17:00;00:05:44; - ;51.33;Rua Jose Faria Campos -  112 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 18:44:01 - 08/09/2025 18:44:05;Desligado; - ; - ; - ;00:00:04; - ;Avenida Afonso Pena, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 18:44:05 - 08/09/2025 18:45:54;Ligado;00:01:49;00:00:00;00:01:49; - ;0.00;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;08/09/2025 18:45:54 - 09/09/2025 04:48:02;Desligado; - ; - ; - ;10:02:08; - ;Avenida Afonso Pena, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 04:48:02 - 09/09/2025 06:43:29;Ligado;01:55:27;01:40:17;00:15:10; - ;56.57;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Rua Manoel M. Borges -  311 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 06:43:29 - 09/09/2025 06:47:33;Desligado; - ; - ; - ;00:04:04; - ;Rua Manoel M. Borges, 311, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 06:47:33 - 09/09/2025 06:51:28;Ligado;00:03:55;00:02:55;00:01:00; - ;0.88;Rua Manoel M. Borges -  311 -  Jandaia - GO -  75950-000 -  Brasil;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 06:51:28 - 09/09/2025 10:39:10;Desligado; - ; - ; - ;03:47:42; - ;Avenida Afonso Pena, 2, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 10:39:10 - 09/09/2025 10:47:25;Ligado;00:08:15;00:06:00;00:02:15; - ;1.76;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Rua Pl -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 10:47:25 - 09/09/2025 11:03:17;Desligado; - ; - ; - ;00:15:52; - ;Rua Pl, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 11:03:17 - 09/09/2025 11:19:51;Ligado;00:16:34;00:06:00;00:10:34; - ;2.36;Rua Ptn -  Jandaia - GO -  75950-000 -  Brasil;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 11:19:51 - 09/09/2025 11:24:15;Desligado; - ; - ; - ;00:04:24; - ;Rua Tres, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 11:24:15 - 09/09/2025 11:24:15;Ligado;00:00:00;00:00:00;00:00:00; - ;0.00;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;Rua Tres -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 11:24:15 - 09/09/2025 11:25:15;Desligado; - ; - ; - ;00:01:00; - ;Rua Tres, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 11:25:15 - 09/09/2025 13:22:15;Ligado;01:57:00;01:51:00;00:06:00; - ;64.60;Rua Dois -  Jandaia - GO -  75950-000 -  Brasil;Rua Jose Faria Campos -  122 -  Jandaia - GO -  75950-000 -  Brasil;$ 0,00;$ 0,00; - ;""
JANDAIA;01/09/2025 00:00:00 - 30/09/2025 23:59:59;TFK-9J63;TFK-9J63;09/09/2025 13:22:15 - 09/09/2025 13:24:26;Desligado; - ; - ; - ;00:02:11; - ;Rua Jose Faria Campos, 122, Jandaia - GO, 75950-000, Brasil; - ; - ; - ; - ; - 
